timestamp,emg1,emg2,emg3,label
2747570,1296,44458,40089,0
2747575,1552,37113,39273,0
2747580,1392,33944,36648,0
2747585,1520,37865,43706,0
2747590,1200,42042,43658,0
2747595,1312,39449,37513,0
2747602,1456,38105,37577,0
2747607,1568,40617,41434,0
2747612,1472,39897,40889,0
2747617,1552,38041,36856,0
2747622,1472,36072,39833,0
2747627,1280,41194,42826,0
2747632,1696,39321,41290,0
2747637,1648,38313,34296,0
2747642,1248,39033,37721,0
2747647,1632,41482,41786,0
2747652,1312,39673,39609,0
2747657,1408,38281,35848,0
2747662,1424,35848,38873,0
2747667,1264,41498,42538,0
2747672,1888,45403,40489,0
2747677,1520,37417,34824,0
2747682,1296,34824,41754,0
2747687,1632,44842,42762,0
2747692,2128,42298,38873,0
2747697,1840,37721,35512,0
2747702,1760,37273,38489,0
2747707,1264,40377,44090,0
2747712,1120,42218,40777,0
2747717,1200,37641,34872,0
2747722,1472,38825,38953,0
2747727,2032,41258,41642,0
2747732,1376,40249,39609,0
2747737,1328,35912,37113,0
2747742,1600,34040,41162,0
2747747,1360,42858,40585,0
2747752,1760,39705,41322,0
2747757,1280,40009,35224,0
2747762,1824,42026,38761,0
2747767,1312,42026,41194,0
2747772,1232,41738,39129,0
2747777,1216,36232,37881,0
2747782,2240,36376,37721,0
2747787,1248,42042,40169,0
2747794,2064,35512,41146,0
2747799,1824,35720,34824,0
2747804,1680,40825,39609,0
2747809,1152,45099,38857,0
2747814,1136,37081,39081,0
2747819,1760,32423,37753,0
2747824,1488,33208,45643,0
2747829,1152,42154,45483,0
2747834,1264,42090,33384,0
2747839,1376,37017,34584,0
2747844,1296,36504,39721,0
2747849,1232,44698,40425,0
2747854,1056,39065,35960,0
2747859,1456,34216,33368,0
2747864,1376,37065,41818,0
2747869,1376,42826,41274,0
2747874,1152,37865,37801,0
2747879,1856,35288,32215,0
2747884,1152,38745,38601,0
2747889,1488,41514,42138,0
2747894,1488,40873,37241,0
2747899,1408,34904,33784,0
2747904,1520,37897,41002,0
2747909,1568,44714,41962,0
2747914,1040,38585,40921,0
2747919,1360,32487,38985,0
2747924,1328,38249,41834,0
2747929,1520,47675,37369,0
2747934,1344,38441,39305,0
2747939,1600,37065,30551,0
2747944,1392,41162,37337,0
2747949,1472,45483,40921,0
2747954,1984,43642,33496,0
2747959,1712,35720,30471,0
2747964,1280,34984,45291,0
2747969,1456,44810,40905,0
2747974,1520,39577,35736,0
2747979,1840,36873,34680,0
2748020,2368,35624,34920,0
2748025,2096,39961,43226,0
2748030,2112,40505,42458,0
2748035,1472,39673,36312,0
2748040,1472,33528,33768,0
2748045,1440,39273,40665,0
2748050,2224,49996,39641,0
2748055,2688,41290,38137,0
2748060,2144,40681,34152,0
2748065,1808,40697,40697,0
2748070,1824,43450,42266,0
2748075,2640,38169,41578,0
2748080,1840,40633,33656,0
2748085,1728,41258,41834,0
2748090,1920,44010,43370,0
2748095,1888,39897,37097,0
2748100,2512,34584,37881,0
2748105,1728,40057,42810,0
2748110,2048,45659,43850,0
2748115,2224,41818,40697,0
2748120,1808,35944,36008,0
2748125,2672,40986,39145,0
2748130,2640,45067,42954,0
2748135,2640,37417,38073,0
2748140,1888,35960,36312,0
2748145,2224,42666,41226,0
2748150,1664,40137,45835,0
2748155,2064,40761,40425,0
2748160,2032,38281,36296,0
2748165,1936,38201,41722,0
2748170,3632,44538,42826,0
2748175,1920,40121,41114,0
2748180,1680,31879,35320,0
2748185,1632,43562,39577,0
2748190,2000,45851,42058,0
2748195,2080,39337,38105,0
2748200,2576,38489,36376,0
2748205,1728,44410,36824,0
2748212,1984,44570,40329,0
2748217,2176,37481,37449,0
2748222,1776,38105,37321,0
2748227,2000,41562,40889,0
2748232,2768,44138,41162,0
2748237,2112,36456,35432,0
2748242,2192,38185,35720,0
2748247,3136,45083,42954,0
2748252,2416,43946,38361,0
2748257,2112,38553,36264,0
2748262,2080,36168,38249,0
2748267,1888,42266,41722,0
2748272,2320,45499,42074,0
2748277,1936,37529,40970,0
2748282,2816,41610,36648,0
2748287,3072,33176,42554,0
2748292,2240,43866,41834,0
2748297,2240,39801,37225,0
2748302,2000,36696,34616,0
2748307,2432,44122,41018,0
2748312,2560,45963,40281,0
2748317,2192,37961,36408,0
2748322,1760,38041,35976,0
2748327,1824,41626,39769,0
2748332,2304,43738,42554,0
2748337,2096,37257,36520,0
2748342,2304,39385,35656,0
2748347,2016,42650,39017,0
2748352,2560,50012,39785,0
2748357,1968,35544,37769,0
2748362,2496,38569,35384,0
2748367,2352,43290,39385,0
2748372,1760,42170,42586,0
2748377,1952,31415,39929,0
2748382,1344,35176,35640,0
2748387,1296,41578,41738,0
2748392,1440,42090,42282,0
2748397,1328,38393,37257,0
2748404,1616,37449,38937,0
2748409,1568,39241,39833,0
2748414,1696,38313,41146,0
2748419,1312,34952,37801,0
2748424,1280,35784,37273,0
2748429,1824,40553,41866,0
2748434,1520,38713,40153,0
2748439,1728,34920,37801,0
2748444,1408,38201,37977,0
2748449,1728,40169,41882,0
2748454,1632,38073,41450,0
2748459,1440,37161,37897,0
2748464,1744,37673,38329,0
2748469,1520,41626,42682,0
2748474,1472,42906,38425,0
2748479,2000,39145,35752,0
2748484,2368,35768,40617,0
2748489,1968,41930,44202,0
2748494,1904,39593,41738,0
2748499,1984,36873,38297,0
2748504,2576,39241,39417,0
2748509,2000,43514,41178,0
2748514,1984,40009,39481,0
2748519,2208,34616,35416,0
2748524,2848,36552,41610,0
2748529,1920,40233,42682,0
2748534,1984,41386,40185,0
2748539,2064,35848,39449,0
2748544,2304,37961,39369,0
2748549,2144,41434,42250,0
2748554,2144,41338,42266,0
2748559,1936,37433,38121,0
2748564,1904,37001,38489,0
2748569,1952,41706,42602,0
2748574,2432,39513,40633,0
2748579,2240,36056,37321,0
2748584,1872,37433,38345,0
2748589,1648,41290,41898,0
2748596,1952,37977,38441,0
2748601,2672,35640,35752,0
2748606,1872,38873,42522,0
2748611,2000,44714,42682,0
2748616,2224,38745,36921,0
2748621,1856,35464,35304,0
2748626,2016,42650,39977,0
2748631,2064,44682,42842,0
2748636,2112,40025,39625,0
2748641,1904,36088,35288,0
2748646,1968,39049,38697,0
2748651,2224,40553,42858,0
2748656,2016,39529,39177,0
2748661,2384,34232,35784,0
2748666,2320,40777,39881,0
2748671,2384,44106,42074,0
2748676,2400,39465,38649,0
2748681,4289,39065,35496,0
2748686,2384,40970,40025,0
2748691,2624,43850,43098,0
2748696,2080,38985,40121,0
2748701,2128,35048,36024,0
2748706,2960,41306,40089,0
2748711,2576,45275,43178,0
2748716,2320,40761,37513,0
2748721,2272,34632,35176,0
2748726,2560,39385,40201,0
2748731,2768,42986,43178,0
2748736,2768,40809,38889,0
2748741,2320,34392,35496,0
2748746,3472,39865,37465,0
2748751,2240,46075,44250,0
2748756,2688,40025,37481,0
2748761,2336,35800,34216,0
2748766,2368,39625,38793,0
2748771,2336,44202,45195,0
2748776,2432,42554,38905,0
2748781,2496,35400,31159,0
2748821,2624,33240,35640,0
2748826,2464,39177,40169,0
2748831,2864,42714,43658,0
2748836,2800,39673,38809,0
2748841,2656,35640,35896,0
2748846,2960,37977,43514,0
2748851,2224,47691,41834,0
2748856,2528,38873,40697,0
2748861,2160,35832,34616,0
2748866,2816,41722,38617,0
2748871,2816,45307,41546,0
2748876,12339,53437,39081,0
2748881,3120,31319,37673,0
2748886,6545,34408,39225,0
2748891,2624,45819,42506,0
2748896,2560,41306,38153,0
2748901,2256,35032,37049,0
2748906,2144,40345,39625,0
2748911,2336,45451,43066,0
2748916,2768,38249,40601,0
2748921,2288,35928,34232,0
2748926,2336,38729,41690,0
2748931,2560,44602,42170,0
2748936,2496,40345,39337,0
2748941,2256,35432,35912,0
2748946,2208,39737,37785,0
2748951,2336,45163,43306,0
2748956,2416,40041,39689,0
2748961,2384,35912,31031,0
2748966,2416,38905,42026,0
2748971,2992,42458,41658,0
2748976,2592,40585,38745,0
2748981,2464,35640,35592,0
2748986,2528,39993,39401,0
2748991,2768,44122,41514,0
2748996,2288,40681,38825,0
2749001,2736,35896,34440,0
2749008,2688,40137,38025,0
2749013,2576,43226,42522,0
2749018,2816,44154,38249,0
2749023,2496,36280,37049,0
2749028,2336,40745,39497,0
2749033,2320,43386,41034,0
2749038,3344,42394,38233,0
2749043,2336,35896,37097,0
2749048,2784,40089,38761,0
2749053,2832,43530,41402,0
2749058,1904,41354,38921,0
2749063,2640,37113,38857,0
2749068,1968,40073,39673,0
2749073,2384,42634,43626,0
2749078,2752,43690,35896,0
2749083,3552,38233,36937,0
2749088,2080,39769,41402,0
2749093,2544,45563,40233,0
2749098,2352,41610,39177,0
2749103,2288,34552,37145,0
2749108,3456,39897,39801,0
2749113,2112,42346,40825,0
2749118,1728,40457,37833,0
2749123,1968,38857,35992,0
2749128,1696,40377,39177,0
2749133,2368,42490,42570,0
2749138,2272,40649,38169,0
2749143,2000,35288,37065,0
2749148,1456,40105,39641,0
2749153,2448,42522,42282,0
2749158,1888,41322,36680,0
2749163,1936,36536,35096,0
2749168,1536,40809,36856,0
2749173,1888,41258,44746,0
2749178,2400,42410,38937,0
2749183,1888,36808,34600,0
2749188,1872,39865,38953,0
2749193,1616,44378,39673,0
2749200,2480,35400,35128,0
2749205,1712,37209,36536,0
2749210,1952,40697,39721,0
2749215,1824,41546,42186,0
2749220,1696,37417,37385,0
2749225,2208,38809,33400,0
2749230,1872,40537,40345,0
2749235,1520,41258,39833,0
2749240,1568,36328,37353,0
2749245,1696,36152,37833,0
2749250,2144,39929,40361,0
2749255,1856,42346,42522,0
2749260,1728,37801,37065,0
2749265,1872,37529,34232,0
2749270,1632,42218,40281,0
2749275,1712,43978,37913,0
2749280,1856,38521,34152,0
2749285,1936,36905,37545,0
2749290,4769,46731,41610,0
2749295,1920,42218,39881,0
2749300,4481,31607,40633,0
2749305,2160,37609,34872,0
2749310,1728,42202,38969,0
2749315,1696,41386,43690,0
2749320,1664,36616,35800,0
2749325,1776,36680,36744,0
2749330,1632,41370,39897,0
2749335,2000,41242,43482,0
2749340,1920,38953,34680,0
2749345,1744,36120,37129,0
2749350,1520,41610,38009,0
2749355,1776,42634,42874,0
2749360,1952,38873,37769,0
2749365,2016,36312,35896,0
2749370,1872,39129,43082,0
2749375,2288,38265,45659,0
2749380,2016,39593,34760,0
2749385,2272,34296,38937,0
2749392,2048,44522,39369,0
2749397,1712,38361,41690,0
2749402,1904,36873,32952,0
2749407,1920,41562,39449,0
2749412,2304,44474,39161,0
2749417,1888,37033,42202,0
2749422,1792,35848,33560,0
2749427,1888,39977,36232,0
2749432,1984,45018,38745,0
2749437,2480,43626,36664,0
2749442,1568,35864,35032,0
2749447,2240,36504,38921,0
2749452,2320,44810,42666,0
2749457,2848,41754,40761,0
2749462,2064,36248,33592,0
2749467,1600,39161,40777,0
2749472,2320,41690,45099,0
2749477,1552,40713,37833,0
2749482,2992,37833,34792,0
2749487,1504,38409,38025,0
2749492,1872,43642,41034,0
2749497,1712,38489,42970,0
2749502,1680,35224,35320,0
2749507,2208,40361,38521,0
2749512,2032,43674,41898,0
2749517,1840,38025,42506,0
2749522,1936,35304,35464,0
2749527,1760,38073,37977,0
2749532,2400,40601,46091,0
2749537,2560,38121,41626,0
2749542,2240,33800,35752,0
2749547,2752,37337,36360,0
2749552,2768,41626,41866,0
2749557,2368,39353,43818,0
2749562,1872,36937,37321,0
2749567,1712,36889,40169,0
2749572,2608,40073,44922,0
2749577,2704,38937,40729,0
2749618,2992,35416,40025,0
2749623,2096,35768,33912,0
2749628,1600,40329,38537,0
2749633,2256,42810,41882,0
2749638,2608,41754,38121,0
2749643,2240,36873,35928,0
2749648,1648,37849,40745,0
2749653,1808,43466,44106,0
2749658,2272,41162,37945,0
2749663,1808,35272,35480,0
2749668,3648,44058,38153,0
2749673,1872,43322,44490,0
2749678,2272,39385,39593,0
2749683,3792,37385,35912,0
2749688,2224,40809,37897,0
2749693,1712,43626,42442,0
2749698,2464,42922,37241,0
2749703,1776,34904,35688,0
2749708,1248,40633,38345,0
2749713,2368,43242,43290,0
2749718,1632,40409,39625,0
2749723,1632,35464,35880,0
2749728,1984,41274,36953,0
2749733,1888,45675,41610,0
2749738,5441,47275,36792,0
2749743,1856,33928,36744,0
2749748,1648,38089,37449,0
2749753,1760,44346,44314,0
2749758,1872,37993,41498,0
2749763,1632,35304,33640,0
2749768,1792,39961,38105,0
2749773,2704,41914,42234,0
2749778,1776,39209,39721,0
2749783,1840,35416,35480,0
2749788,2480,41354,39129,0
2749793,1888,40425,46875,0
2749798,2176,41114,37881,0
2749803,1952,38457,31463,0
2749810,2496,36889,43402,0
2749815,1952,40393,43690,0
2749820,1856,38345,37913,0
2749825,1760,33912,37385,0
2749830,2128,37897,40745,0
2749835,2352,42330,40553,0
2749840,3760,40633,39561,0
2749845,2048,33864,37273,0
2749850,1600,38105,40185,0
2749855,1824,42538,41786,0
2749860,2416,37737,40105,0
2749865,1728,36312,36472,0
2749870,2368,38745,40857,0
2749875,1680,43610,40825,0
2749880,1872,38713,39017,0
2749885,1504,35688,37401,0
2749890,1680,39689,39113,0
2749895,1632,42986,41626,0
2749900,2080,39081,39049,0
2749905,1680,35496,36296,0
2749910,1568,38281,39801,0
2749915,1632,42362,42074,0
2749920,2416,37001,39081,0
2749925,1888,34392,37657,0
2749930,1808,39209,39497,0
2749935,1728,42842,40009,0
2749940,1840,38249,39257,0
2749945,1600,34744,37865,0
2749950,1696,39417,39609,0
2749955,2880,46603,39993,0
2749960,2048,36152,42346,0
2749965,1872,33464,37673,0
2749970,2096,39321,38969,0
2749975,1936,43258,41834,0
2749980,2192,38345,39529,0
2749985,1776,34216,37225,0
2749990,1808,39769,39321,0
2749995,1808,42778,41626,0
2750002,1760,37033,36648,0
2750007,2400,38921,37145,0
2750012,1808,42842,40057,0
2750017,3600,46251,38665,0
2750022,1968,36424,37897,0
2750027,4048,40329,37561,0
2750032,1920,41146,41850,0
2750037,1584,41946,39385,0
2750042,3280,39929,36600,0
2750047,2096,39593,36232,0
2750052,1984,41178,43786,0
2750057,2080,39929,42810,0
2750062,6209,39369,40505,0
2750067,1808,35544,39289,0
2750072,2736,42602,41066,0
2750077,1712,40377,41722,0
2750082,2304,35208,40585,0
2750087,1552,36408,35672,0
2750092,1856,39465,44698,0
2750097,1680,40809,42538,0
2750102,2208,37097,38553,0
2750107,1824,37273,35928,0
2750112,1808,40281,42842,0
2750117,2960,44074,39097,0
2750122,3184,39097,39001,0
2750127,1776,34312,41066,0
2750132,1888,38889,43562,0
2750137,1600,42154,42426,0
2750142,2928,42538,34072,0
2750147,1920,34392,40409,0
2750152,5233,48507,37705,0
2750157,1744,41002,41642,0
2750162,2144,36264,38697,0
2750167,2288,32984,42314,0
2750172,2208,44202,36520,0
2750177,2176,43482,40217,0
2750182,2400,35304,39001,0
2750187,1664,36136,38121,0
2750194,2304,42474,43050,0
2750199,2496,38345,40009,0
2750204,2032,34280,34248,0
2750209,2112,39913,38505,0
2750214,2320,40505,44314,0
2750219,1824,38409,40777,0
2750224,3104,29367,39865,0
2750229,2400,34472,44282,0
2750234,2112,45707,38089,0
2750239,2144,39657,37193,0
2750244,1744,32295,39593,0
2750249,3616,39625,43082,0
2750254,2176,42154,44858,0
2750259,2432,37017,41738,0
2750264,1936,29543,41514,0
2750269,2576,39737,37817,0
2750274,2272,42378,45243,0
2750279,1872,35512,42010,0
2750284,2000,36937,33192,0
2750289,1728,36808,42026,0
2750294,1808,41162,43562,0
2750299,1792,36600,42362,0
2750304,1792,30743,41434,0
2750309,1760,37609,40409,0
2750314,1664,42666,41866,0
2750319,1664,37305,41178,0
2750324,1808,37577,29367,0
2750329,1808,35192,43482,0
2750334,1776,42650,44570,0
2750339,2224,38937,40489,0
2750344,1760,32792,38249,0
2750349,1712,38249,38873,0
2750354,1712,43306,43402,0
2750359,2208,39273,39449,0
2750364,1632,33240,38809,0
2750369,1968,37193,40585,0
2750374,2240,41322,42874,0
2750379,1856,39465,39417,0
2750420,2384,34504,39721,0
2750425,2512,33608,39097,0
2750430,1696,38025,41050,0
2750435,1680,43354,43034,0
2750440,1696,37865,40169,0
2750445,1616,31991,38265,0
2750450,1888,38905,40713,0
2750455,1760,43082,43194,0
2750460,2016,39705,40201,0
2750465,1792,33832,38425,0
2750470,2272,37561,41130,0
2750475,1984,47547,34728,0
2750480,1824,37561,40633,0
2750485,1712,31927,38585,0
2750490,1872,39129,40745,0
2750495,1792,43546,43994,0
2750500,1744,37705,40537,0
2750505,1728,32952,38569,0
2750510,2368,37241,42474,0
2750515,1824,43514,44522,0
2750520,2080,39129,39225,0
2750525,1776,31863,35432,0
2750530,1696,37209,42074,0
2750535,1696,42346,44266,0
2750540,1696,37145,41050,0
2750545,1824,33080,38617,0
2750550,1872,37705,41402,0
2750555,1728,43210,44122,0
2750560,1664,38281,38761,0
2750565,2304,36376,32840,0
2750570,3168,41818,40889,0
2750575,2240,42522,44426,0
2750580,2096,36840,40873,0
2750585,2192,32407,37225,0
2750590,2960,43098,37449,0
2750595,2032,41994,41946,0
2750600,3024,36264,41290,0
2750607,2608,32151,38601,0
2750612,2720,36104,42266,0
2750617,1760,43370,43162,0
2750622,4064,40361,40745,0
2750627,1664,33928,37385,0
2750632,2544,39801,41978,0
2750637,1792,42938,42458,0
2750642,1824,38089,39577,0
2750647,1984,35960,36072,0
2750652,1984,43482,35080,0
2750657,6625,50668,40009,0
2750662,1728,38313,38665,0
2750667,2032,36120,36472,0
2750672,1792,39769,39321,0
2750677,1920,47131,38713,0
2750682,5041,43994,39673,0
2750687,4129,37769,34024,0
2750692,1680,38505,39689,0
2750697,1856,42906,42682,0
2750702,5089,42682,38633,0
2750707,1600,35160,36937,0
2750712,1808,38185,40649,0
2750717,3392,45755,42922,0
2750722,1888,37721,41050,0
2750727,1808,35912,34568,0
2750732,1728,37273,43258,0
2750737,5969,46987,43914,0
2750742,3408,44954,35704,0
2750747,1792,34312,36889,0
2750752,1584,37977,40601,0
2750757,6657,49372,39129,0
2750762,1840,39177,38473,0
2750767,1568,36168,36584,0
2750772,4577,41626,38553,0
2750777,2112,41946,42570,0
2750782,1728,38377,39081,0
2750787,2288,35128,35432,0
2750792,4737,43322,38953,0
2750799,2048,39113,40409,0
2750804,2080,36536,38521,0
2750809,1584,37897,34904,0
2750814,1616,40025,43050,0
2750819,1712,41898,39673,0
2750824,1840,36296,35656,0
2750829,2160,36696,40009,0
2750834,1824,38425,45387,0
2750839,2128,39305,42714,0
2750844,1568,34664,38505,0
2750849,1680,37049,36008,0
2750854,1584,41514,38777,0
2750859,1792,41418,38169,0
2750864,2000,36552,36584,0
2750869,1824,35624,41178,0
2750874,1872,40986,44682,0
2750879,2224,44346,38665,0
2750884,1888,36889,33992,0
2750889,2704,38105,36392,0
2750894,2608,40121,42026,0
2750899,2560,36376,45771,0
2750904,2576,38809,37241,0
2750909,2048,37721,39081,0
2750914,1696,41466,42890,0
2750919,1808,39977,42458,0
2750924,1904,35880,36504,0
2750929,1680,35752,38489,0
2750934,1792,37145,44394,0
2750939,2592,41978,37321,0
2750944,1968,38265,35224,0
2750949,1888,39065,34872,0
2750954,1744,41322,45067,0
2750959,2096,40537,42426,0
2750964,2528,33848,38697,0
2750969,1680,35176,40745,0
2750974,2624,40745,41994,0
2750979,1696,41402,42442,0
2750984,1888,33928,41866,0
2750991,1984,35768,41482,0
2750996,1968,46443,39481,0
2751001,1744,40521,37385,0
2751006,1744,34440,38489,0
2751011,1696,37609,41114,0
2751016,1904,42474,45018,0
2751021,1728,40201,36632,0
2751026,2240,32904,38969,0
2751031,2544,36344,43658,0
2751036,1888,47867,38841,0
2751041,2016,36760,42042,0
2751046,1952,35288,32455,0
2751051,1792,35288,40745,0
2751056,1728,43786,41034,0
2751061,1664,38681,39753,0
2751066,2176,34392,35672,0
2751071,1664,37337,42394,0
2751076,2336,42250,43786,0
2751081,1760,37177,42538,0
2751086,2288,35240,34968,0
2751091,1920,36664,42826,0
2751096,1824,45819,41306,0
2751101,1808,39145,38761,0
2751106,1808,34984,35960,0
2751111,1856,38697,39321,0
2751116,2048,44154,40201,0
2751121,1888,39881,38361,0
2751126,2432,34616,36424,0
2751131,1968,40505,39097,0
2751136,2464,44570,40617,0
2751141,1744,39753,38777,0
2751146,2144,33784,37881,0
2751151,1984,38969,39369,0
2751156,2112,42954,43450,0
2751161,1744,40409,39049,0
2751166,2320,34920,36600,0
2751171,1968,38569,38121,0
2751176,1936,43610,43914,0
2751218,8306,50252,39289,0
2751223,2560,34600,44090,0
2751228,2320,36248,35048,0
2751233,2640,39449,39177,0
2751238,2400,45627,38041,0
2751243,2288,39801,36232,0
2751248,2288,37561,35784,0
2751253,5025,42778,37929,0
2751258,3056,47451,38169,0
2751263,2768,41130,36536,0
2751268,1808,36248,36376,0
2751273,2208,40441,37641,0
2751278,2080,46427,40649,0
2751283,2208,38329,40121,0
2751288,2064,37081,35576,0
2751293,1856,41818,36889,0
2751298,1472,44314,39913,0
2751303,2128,41562,36680,0
2751308,2192,37193,35464,0
2751313,2304,39641,39289,0
2751318,2352,44426,41290,0
2751323,2336,41402,36376,0
2751328,1408,35336,36504,0
2751333,2192,38473,41034,0
2751338,1968,43722,43546,0
2751343,2128,36008,41882,0
2751348,1840,36648,35320,0
2751353,2576,40537,37753,0
2751358,2336,44426,39465,0
2751363,3056,41098,36889,0
2751368,1600,36312,35912,0
2751373,2400,39961,39593,0
2751378,2352,41754,44570,0
2751383,1952,39497,38281,0
2751388,2192,35752,35928,0
2751393,2096,41354,37305,0
2751398,2272,45707,39865,0
2751403,2496,39033,40233,0
2751410,2352,36937,35672,0
2751415,2560,42058,41482,0
2751420,2192,41802,41578,0
2751425,2240,34904,39785,0
2751430,2528,35464,39017,0
2751435,2128,43098,38393,0
2751440,1968,41690,42282,0
2751445,2832,34952,40681,0
2751450,2160,36680,37609,0
2751455,2016,42090,38505,0
2751460,2928,40905,43194,0
2751465,2160,36024,40297,0
2751470,2672,35960,36456,0
2751475,2064,40457,40201,0
2751480,1968,40745,41530,0
2751485,2080,35320,40569,0
2751490,2112,35752,37865,0
2751495,3376,44634,37561,0
2751500,2016,42746,41578,0
2751505,2624,36680,40233,0
2751510,2336,36120,37209,0
2751515,1840,41642,38361,0
2751520,2640,39561,45195,0
2751525,1888,36760,38377,0
2751530,1696,37385,34392,0
2751535,2304,41770,39513,0
2751540,2368,42650,41946,0
2751545,1968,35080,39017,0
2751550,1664,37113,36648,0
2751555,2128,43258,37625,0
2751560,2480,41402,42394,0
2751565,2608,36008,39785,0
2751570,1920,36392,35768,0
2751575,2480,39081,44042,0
2751580,1984,40649,42266,0
2751585,1840,37017,39881,0
2751590,1824,35096,38089,0
2751597,2176,40857,41930,0
2751602,2240,37945,39193,0
2751607,2224,33592,35288,0
2751612,1936,40745,36280,0
2751617,1936,43338,40473,0
2751622,2400,43002,36680,0
2751627,2128,35416,33384,0
2751632,4209,41882,36136,0
2751637,2016,43178,42810,0
2751642,1968,40201,38409,0
2751647,2944,36152,36072,0
2751652,2192,39673,34760,0
2751657,2080,45547,39561,0
2751662,2096,41402,38761,0
2751667,1968,36456,35816,0
2751672,2176,40713,36921,0
2751677,1888,42634,45611,0
2751682,2480,38793,39609,0
2751687,1936,36280,35272,0
2751692,1872,39001,37753,0
2751697,2320,42666,43674,0
2751702,2528,38713,44346,0
2752007,2384,39113,31479,1
2752012,2544,38281,35864,1
2752017,2304,40377,41242,1
2752022,2240,40409,43786,1
2752027,2144,37209,36584,1
2752032,2368,38601,38361,1
2752037,2208,42554,38985,1
2752042,3008,42250,39801,1
2752047,2928,35240,38857,1
2752052,2016,38185,36504,1
2752057,2432,42074,40809,1
2752062,1968,39785,40505,1
2752067,2320,35272,39577,1
2752072,3216,38873,38473,1
2752077,1968,43418,37849,1
2752082,2576,41002,40105,1
2752089,2208,34440,34696,1
2752094,2736,40201,38729,1
2752099,2240,42810,41482,1
2752104,2288,37113,41626,1
2752109,1888,35080,37465,1
2752114,1936,39705,36664,1
2752119,2176,43370,42842,1
2752124,1952,37193,40185,1
2752129,2224,35448,35048,1
2752134,2032,37849,39385,1
2752139,1824,43930,43626,1
2752144,2416,37321,43802,1
2752149,1744,33544,36873,1
2752154,1984,39673,40809,1
2752159,2912,46715,38489,1
2752164,2208,36536,41978,1
2752169,1968,30855,39177,1
2752174,2528,37897,40633,1
2752179,2160,43066,40633,1
2752184,1824,38345,36344,1
2752189,1984,32551,39433,1
2752194,1888,39977,35432,1
2752199,1936,41642,45227,1
2752204,1888,37609,41114,1
2752209,2352,36392,33192,1
2752214,1872,38873,38793,1
2752219,2192,44202,37513,1
2752224,2336,39465,39897,1
2752229,1840,37689,30711,1
2752234,2208,38153,42458,1
2752239,2496,41882,42922,1
2752244,2192,35656,45018,1
2752249,2176,35272,35992,1
2752254,1712,38777,35432,1
2752259,2048,43210,44426,1
2752264,2000,41130,36136,1
2752269,2176,33384,39369,1
2752274,1872,40089,40809,1
2752314,2240,34520,38889,1
2752319,2352,44570,40185,1
2752324,1840,38825,39225,1
2752329,1712,35096,34056,1
2752334,1952,40553,40297,1
2752339,1936,42314,43514,1
2752344,2144,37385,43338,1
2752349,4064,31831,36504,1
2752354,2656,38585,39081,1
2752359,1936,43482,43466,1
2752364,1952,37881,41594,1
2752369,2176,35912,35128,1
2752374,2320,38233,37577,1
2752379,2224,41962,41802,1
2752384,3536,36873,41146,1
2752389,2240,33864,36985,1
2752394,2000,40249,37625,1
2752399,1760,42250,42826,1
2752404,18468,52636,40841,1
2752409,2352,33960,35000,1
2752414,2432,39593,38153,1
2752419,1920,44074,38489,1
2752424,2416,38473,40889,1
2752429,2352,34616,35672,1
2752434,2272,37977,39977,1
2752439,1952,42458,41514,1
2752444,1888,39017,38793,1
2752449,2240,35016,36376,1
2752454,1888,38329,39513,1
2752459,2144,43050,43178,1
2752464,2720,37849,40649,1
2752469,2064,34184,37065,1
2752474,1808,39497,38153,1
2752479,2592,46203,40681,1
2752484,2384,39385,39913,1
2752489,2576,37849,31879,1
2752494,2576,37609,39033,1
2752499,2064,41226,42058,1
2752506,2224,38665,40153,1
2752511,2288,35432,36344,1
2752516,2016,39193,38409,1
2752521,2784,42330,43898,1
2752526,2064,39961,38569,1
2752531,1728,34488,33704,1
2752536,2064,40505,38825,1
2752541,1920,42682,41482,1
2752546,2256,39401,38857,1
2752551,2368,36616,31911,1
2752556,1808,41290,38089,1
2752561,2032,43274,40377,1
2752566,2272,38745,38377,1
2752571,2336,36760,37241,1
2752576,1872,39817,39257,1
2752581,1968,42234,40505,1
2752586,1744,40153,40841,1
2752591,1808,36376,33720,1
2752596,1760,39881,36504,1
2752601,2016,43994,42890,1
2752606,2528,39593,37081,1
2752611,1840,36168,36184,1
2752616,2800,37817,39449,1
2752621,1936,43498,41258,1
2752626,2048,38857,39737,1
2752631,2208,35480,35720,1
2752636,2720,39449,39689,1
2752641,1776,42378,43130,1
2752646,2272,40041,38777,1
2752651,2528,33816,34984,1
2752656,1984,39161,37257,1
2752661,1520,44010,39385,1
2752666,1936,39673,37705,1
2752671,1792,35560,35960,1
2752676,2064,39737,38281,1
2752681,1888,42538,41930,1
2752686,2528,38137,39129,1
2752691,6593,40873,35336,1
2752698,2016,42362,39673,1
2752703,2496,42538,40713,1
2752708,1936,37001,37609,1
2752713,1760,37785,34632,1
2752718,1744,44938,38313,1
2752723,2464,41690,43866,1
2752728,1280,37593,37289,1
2752733,1968,37593,35864,1
2752738,1392,41930,40617,1
2752743,2256,42266,41642,1
2752748,2416,37561,38521,1
2752753,1680,37977,35384,1
2752758,1904,42762,40281,1
2752763,2432,43082,42170,1
2752768,1616,37065,38617,1
2752773,1584,37913,34296,1
2752778,1968,41994,39497,1
